review_id,user_id,business_id,stars,useful,funny,cool,text,date
wz16o8kLCnXsRP0tpZaQIQ,dVURSq0qPBu7QIZx2bZ7LQ,6tF6rdyOEm4EE3AGJ2zFWw,5.0,1,0,0,"I give credit to Yelp for helping me to find this salon. I was in need of a nail salon that does great gel manicures, professional, friendly, welcoming and most of all Clean. Well, If first impressions mean anything then I think I've found it. I read great reviews on Corals Nail salon,shorty of the helpers spoke highly of Sophia and what great work she does, so I said hey why not?!:) I narrowed my search of my next great nail salon down to 2 in the center city area. I decided to give Corals a try given the location most importantly, it's right off of the broad st. Line. Def. important for me since I do not drive Into the city & again majority of the reviews were positive. I called on a Thursday morning b/4 Mother's Day weekend, wanting to beat the flood of women that would be filling all nail salons in preparation of the upcoming holiday. I made a 6:30pm apt. W/Sophia & although I arrived 5 mins. Late when I walked in, not only was I greeted with a smile but I was seated immediately and The same nail tech. that greeted me with the welcoming smile showed me to the gel polishes and helped me to pick a color to replace the initial color I wanted to get by OPI, her pick was a good one, which was a very pretty pink to match my dress I planned to wear on Mother's Day. She immediately starting removing my previous gel polish which was removed for free given I was getting another gel polish service. (Other salons have a charge of 5$ on top of their 25-35 fee for Gel Polish which I think is too much especially if, I am not only getting the gel polish again but also leaving a tip as well). As I waited for polish to come off Sophia give me a back massage which was unexpected, but much needed and appreciated. She was very neat and took her time caring for my nails, filing and buffing them to ensure my nail bed was still healthy. She polished my nails very well and even helped me to choose a simple rhinestone design for my ring fingers. In the End all I can say is, ""I'll Be Back!"" Lol. But seriously, don't hesitate if ur searching for a great nail salon with great service and reasonable prices. Call and make ur apt. At Corals Nails & ask for Sophia. I am a Happy customer & I hope this will be the nail salon I continue to go to years from now for all my special occasion needs.",2015-05-11 20:47:11
Azo884Twav9UDCeZOq9XKw,zm2_6C0mSEnHpl5TfJJBoQ,Igrye7ws_ZvPPqMYAhmAjg,4.0,0,0,0,"My Husband and I stayed here March 31-April 4 2016.
I highly recommend this property for value and comfort.

The positives:
-Easy online check in with the Marriott App!
-Mike at the front desk could not have been a better first impression. Friendly, helpful, a wonderful smile to be greeted by upon arrival.
-Beautiful updated lobby and rooms.
-Bedding was soft, room was clean, spacious and comfy with plenty of room for me and my husband.
-Microwave and mini-fridge were wonderful to have in the room.
-Couch/seating area was comfortable and wonderful to have rather than just a bed to sit on.
-Bathroom was spacious and updated, clean.
-Easily accessible indoor swimming pool. 
-Convenient location.

The negatives
-The shower functionality is a miss. They have a glass barrier but no door or curtain so the shower stall is open air. Water went everywhere! It also let the cold air in so not ideal for ladies to shave your legs with cold air coming in. It looks really nice but missed the mark with function.
-We did not receive maid service one day ( I realized later it was because my husband put out the Do not Disturb sign) so when I called the lobby at 9 pm that night after returning to our room and realizing I had no coffee for the next morning it rang and rang for 10 minutes with no answer. I sent my husband down stairs to see if he could find someone to give us a coffee pack and the night clerk was in the office watching a movie on her phone.
-Saturday night there was a bad lightening storm and lightening struck in the parking lot disabling the fire alarms. Because of this we were woken up by firefighters pounding on the doors screaming at us to get to the lobby at 12:30 am. We had to sit down there for over an hour before they would let us back into the building. I understand this isn't the hotel's fault, but what bugged me was that no one at the hotel actually informed us of what was going on, no formal announcement or anything. I knew the building wasn't on fire because we were still in it, but some communication from the hotel staff would have been nice. Also I feel they should have offered us beverages or something while we waited. 
-There was also no one at the front desk when we left the day of our departure at 6 am. I just had to write a note that room 308 checked out and left it with my keys on the desk. I did want to speak with someone about the fire alarm issue, but no one was there.",2016-05-30 16:08:15
TAFVuqthAsX_2q6-v-qSDg,ohBaYYScnG4xWa2dFq6aSw,mKIkAsY3Y-SXwQwkgOMbEw,1.0,1,0,0,"I came to Nordstrom's wedding suite in March 2016 to look at bridesmaids dresses and I felt like I was on a show with a hidden camera. I arrived with 4 bridesmaids, and told an employee my name. While we waited to be helped, we looked at some dresses. I wasn't overwhelmed with the variety, but I figured a sales associate would show me additional available colors and styles, and would tell me about our options in terms of ordering dresses in other colors. A few minutes later, we were approached by an employee who would be ""helping"" us. She did not give me her name (or at least I didn't hear it), so I will call her Jane. Jane brought us to the back to our dressing room. Nobody else was in the back, so I asked if we could temporarily use the neighboring dressing room/s, to which the associate said no, without any real explanation. Subsequently, my bridesmaids began trying a few dresses on in the one dressing room. Jane had disappeared at this point, so I began looking for her. After a failed attempt to find her, I went out into the room where the dresses were, and picked out a few more dresses. Another employee approached me and asked me who was helping me; I responded that I did not know her name. I chose some more dresses, and brought them back to the dressing room. After discussing the limited bridesmaids dress options with my bridesmaids, we were hoping to try on the Hayley Paige bridesmaids dresses that were advertised in the dressing room. One of my bridesmaids found a couple Hayley Paige dresses in the room full of dresses, but they were not both navy, which is what we were looking for. As I continued to state that I couldn't find Jane, she suddenly emerged from a small employee closet/room and she was chewing something. After the initial shock I had regarding her astonishing indifference to making a sale, I asked her if she had any Hayley Paige dresses in navy (besides the one we found). She left for a few minutes, and when she was back, she simply did not have an answer for me. It was bizarre how she acted. It was like pulling teeth with her, trying to figure out if they had the Hayley Paige dresses in navy. It continues to be a mystery. I just wanted a yes or no answer. Finally, we gave up and decided to leave. Once we said we were leaving, it was then that Jane took out a form and asked me to write my information down and she began asking me questions about my wedding. Since this disgraceful experience, I have told everyone to avoid Nordstrom's wedding suite at KOP. They completely wasted our time. Perhaps Jane was a disgruntled employee, but I am scarred. We ended up going to the Bridal Garden in Marlton and all of my bridesmaids chose beautiful indigo Hayley Paige dresses. Don't waste your time at Nordstrom's!",2016-08-23 18:46:08
a2k_p1ca0mxh8KcQPS22dQ,kxa3OK_FdPVk5_VXQtSc_w,St_IvztJGWq1jep2ABij6Q,1.0,4,0,0,"Literally the worst experience with any company I have ever interacted with to-date. We agreed to a two shower job for a reasonable price and an installation date was scheduled. The first shower in our master bathroom went well. However, the installer attempted to pass off a brushed nickel shower door frame, that was spray painted black, as oil rubbed bronze. The spraypaint was already chipping off! So, I obviously voiced my opinion and the installer agreed to correct the issue. My wife and I only experienced grief from this point up until three months later when the job was finally completed. The date on the original invoice was 4/20/2016 and the final installation was on 7/20/2016. We received excuse after excuse and were even stood-up days in a row waiting for the seemingly hopeless job to be finished. Many vacation hours were used on these incompetents. I was even told that the second half of the job would be free at one point, so I was left on the hook like a patiently waiting fool. After waiting probably another month and a half, my wife and I finally had enough. Our daughter has been using our shower for 3 months and we have a baby shower next week and didn't want the unfinished bathroom to exemplify the poor decision we made in hiring this company. I AGAIN called the company and finally spoke to someone who seemed like they were going to give us the reprieve we deserved, after foolishly waiting so long for a simple shower door install. I was told that the ""balance of what you owe"" would be free and that the job would finally be completed the following week. She also blatantly lied to me and told me that her husband and co-proprietor (Jeff), who I had been talking to the whole time, was only ""just an installer."" Okay, so AGAIN I was at ease and patiently waited. My wife had no faith that they would actually show this time, but I did. The installers showed up, late, but at least they made it. They did acceptable work and were pleasant people. Then came time for the final invoice. $525 didn't seem very complementary to me, and I explained what I had been told. After a discussion between the installers and someone at the office, I signed the invoice free of charge and thought, ""I'm finally home free!!!"" Nope... I immediately received a phone call from the same woman before, but with a rude and an aggressive tone. She apparently either regretted her offer to me and altered it, or forgot about it. She spoke to me in a very condescending manner as if I were a child, after I waited 3 months for a shower door. When I tried to explain what I heard her tell me the week before, she kept interrupting me and telling me not to argue with her. When I really lost it was when she said, ""I'm only going to take a credit card from you. I don't trust you. You can stop payment on a check."" Seriously? I pride myself with my financial responsibility. My credit scores are in the 800s and I have never missed a payment in my life. Furthermore, my wife and I were being victimized for 3 months and she didn't trust us!?!? The worst part of all of this is that, early in the process, I actually referred them to a colleague of mine. Trinity Glass once again made me look like a fool by not being prepared with the correct hardware and extending that project, as well as leaving holes in her wall because the installers did not have a studfinder. Needless to say, Trinity Glass is the last company I will be using or recommending for future projects.

PS: She most certainly did speak to me in that manner, and I quoted her verbatim.",2016-07-24 02:16:18
feSrzTXe6NecY-pro6j0Ew,Hp5qAmf84pxb9rCKpPBUiA,5j8T4Hl284i0nwVoVSlYZQ,3.0,1,0,0,"Today, my daughter took me to the spa at the grand Sierra resort and casino. It was supposed to be a day of rest and relaxation for my birthday, but turned out to be anything but. She called ahead to ask if we would be able to use the day passes that she had, and she was told that as long as we were there before 12:30, that there wouldn't be a problem. We showed up at about 12:15, and were met by assistant manager, Christopher Pierce. Everything was fine, he was ready to take the day passes, until I reached for my daughter's arm to take it so that we could move, and then his demeanor changed. All of a sudden, there were no lockers free, he told us this before calling back to check to see if there were any lockers free, then he made a call back and told us that there was only one locker free. We told him that sharing a locker wouldn't a problem, and he told us that it was for people who had booked services. We asked him if he had any available slots so that we could book any services, and he said all slots for all services were booked for today. We asked him if he had anything available for facials, massages, and he said everything was booked. We left and sat down around the corner, and my daughter proceeded to call The spa. Christopher answered the phone and proceeded to tell her that he had slots available for all services today. He was in the process of getting her information when we walked back through the door and he realized that he was talking to the very same person who he had lied to just a few minutes before, and he'd been  caught. When he hung up the phone, he told us that he was denying us service, though he denied the reason. The minute he realized that I'm blind was when he decided that I couldn't enjoy the spa, though we've been told that the grand Sierra doesn't.discriminate against anybody based on color, race, creed, disability, or anything. When we asked for his supervisor's information, he wouldn't give us a name or number, and told us that his supervisor wouldn't be in until June 4, though we found out from somebody else that he will be back on May 29. When asked for his business card, he gave us a business card for somebody else named Christopher, different last name, who is a massage therapist there. He was more than happy to throw one of his massage therapists under the bus, hoping that he would get the bad review, rather than himself. That is not something that I would be proud of when hiring my management staff. My daughter had to go find somebody outside the spa to get help, Omar, and he was able to intervene and we were able to enter the spaw as of 3 o'clock, 2 1/2 hours after my daughter was originally told that we could go in. We had a great time once we went in, because Christopher wasn't at the desk. A nice guy named Josh was there. We went in with no incident, and enjoyed ourselves. Later, we found out by talking to other employees, that they were not at capacity, as we were told earlier, and that he didn't actually make a call to find out how many lockers were available.  Without making a call, he actually had no idea whether they were at capacity or not. He even lied to the employee who intervened to defuse the situation. He had that employee believing that they were over capacity as well, when they weren't. What he did tell us was that they were at 52, and the capacity is 50. Maybe somebody should look into this, because if he was letting more people than should be in there, and then using that as an excuse to not let me in, he was already violating code. Imagine my hurt and confusion when I realized that not only was the spaw not even at capacity when we were in, but he faked the call to find out how many lockers were available when he told us that there was only one. We had to speak to other employees to find out this information though, and we shouldn't have had to go through any of this. It takes a lot for me to write a negative review, and this did it. I don't take discrimination lightly, but this was a blatant display of discrimination, and I thought that we were living in a world where this didn't happen as much, but with people like Christopher around, that isn't the case. I would hope that he would have received the training that he needed to set those feelings aside, or at the very least, wouldn't have been hired if he honestly felt this way, but if that's the way that the GSR feels, I don't know that I'll be back. Other employees told us that that isn't how they were told to act, and I want to believe that. The other employees were wonderful, and I don't want my experience with Christopher to have ruined my birthday celebration, but when the first person that you see when you walk into a place treats you like that, it pretty much did. I want to thank the other employees who were kind and helpful today! You guys are what I would expect in a spa! You guys are who make the spa.",2018-05-28 05:20:46
yKMZZw3VrJyLB-vFVs7oyQ,pynDuZTCg2LKwDFhILsVqQ,w0laHbHzpy5m8SBWbxAcXQ,5.0,0,0,0,"I don't even know where to begin.  :-)

Never in my life have I ever had a dentist like Dr. Jeff Rohde (and Associates).  

Aside from the obvious fact that he is an outstanding, state-of-the-art dentist and clearly cares, he has managed to put together an entire team of genuinely lovely people who support all of that.  The ""and Associates"" is a very important part of any medical office and Dr Rohde clearly gets that.  I have only started going since last summer and have met 7 or 8 different people on his support team, ALL of whom I would be happy to run into at a party.  They are warm, engaging, funny, friendly, interesting and professional and somehow, on top of all that, their efficiency kung fu is very strong.  

You can tell this is a thriving practice when you come in as the phones are often ringing and appointments are being booked.  But that's not off putting in the least.  Both of the 2 women who work the front desks are still super warm and friendly and it's typical to be checked in within 60 seconds or less.  The only reason it would ever take longer is because you might find yourself in a casual conversation with either of them like you would a neighbor over fence.  I realize it's odd to rave so much about the support staff, but they truly deserve it. They always make me feel like one of their favorite people out of (I'm sure) hundreds and hundreds of happy patients.  

The comfy waiting room has fresh, craft coffee always brewed and if that doesn't appeal, there's a Keurig machine there with all of the flavored options.  The longest I've ever spent in the waiting room (because I didn't have an appointment and they squeezed me in due to an emergency root canal) was just enough time to have a cuppa and observe these things.

But to the heart of the issue: Dr. Jeff Rohde is one of the most pleasant, warm and friendly people I may have ever met in town!  I know it sounds over the top to say that, but I'm sure any of his existing patients would agree.  It just happens that he's a state of the art dentist who loves his work.  Working with anyone in any field who loves what they do is always a treat. By ""state of the art,"" I've seen my dental x-rays appear in (literally) 1-2 seconds on a high res. screen in front of me immediately after taking them.  There are big, beautiful flat screens in every examination room.  My 12 year old son has had plaque and tartar removed from his teeth with a laser.  It's a painless cavity repair device and makes one feel as if the future (as seen in Star Trek) has finally arrived.  As we worked to get an implant done for me, I watched 3-D modeling spring up on the screen so we could see exactly what we were doing all 360 degrees. And the fact that they can measure and create brand new porcelain caps IN-HOUSE in about an hour or so is just mind blowing.  No more waiting with horrible, plastic temporaries that fall out and have to be avoided when chewing anything!  It's just amazing.  

Dr. Rohde is truly the all-in-one, one stop shopping dentist as I was fitted for the very unobtrusive Invisalign braces that I will wear for only 5-6 months to gently adjust my teeth for the implant.  The only thing I've experienced so far that he does not do in-office, is root canal work.  And there is good reason to go with a specialist for that.  I needed an emergency root canal yesterday, which leads to the best case scenario experience I had below.

After having sensitivity to hot and cold things, I finally called Rohde's office and asked if they could squeeze me in for an emergency consult.  The amazing ""and Associates"" got me in at around 3:30 on a Thursday and even though nothing came up on x-rays, Jeff had a very strong feeling that something might be going on underneath a cap I had on a molar.  The x-rays could not see through it, but all signs pointed toward that being the source of my pain.  They called Dr. Lawaty's office (I had seen her for my only root canal 9 years prior and she was amazing) and somehow got me an appointment for 5 minutes later.  She's only about 6-7 blocks away and sure enough, she diagnosed that I very likely had some gnarly infection going on under an old cap and booked me for a 6:30am root canal surgery the next morning.

I left her office about 5pm and decided to rush back to Dr. Rohde to see if he was still open.  I was hoping he might be able to take me in as soon as the root canal was done and do the permanent crown.  If he was unable to, I'd have to wear a temporary through the weekend when I was scheduled to do a couple hours of public speaking.  I raced over, got there about 5:15 and realized the office was closed, but the door was still open so I stuck my head in.  Dr. Rohde appeared along with one of the front desk women and they were obviously on their way out.  I told them my plight and asked if I could get in right after the Friday root canal to get the permanent crown done.  Unbeknownst to me, they close the office at 1pm on Friday and they",2017-01-28 17:54:46
6YTKLme0WutXZwLcvmBa5w,wmi76sIoHOgmK_IjK355Kg,UVF59iJepR3kpuG-1HMiQA,1.0,9,3,1,"Let me start by staying that we needed a property that took B&B Finder gift cards, accepted small dogs, and didn't require a two night stay on the weekend.  This was one of the few if only places in Santa Barbara that met all of our requirements.  We stayed in the Woodthrush room which had a king bed, bathroom, and small private hot tub.

We stumbled upon the small parking lot behind the inn by accident and proceeded to the front door.  A young man greeted us and introduced himself.  We then had to sign several forms and pay up front.  I was suprised by how cluttered the main house was - items nearly bursting from cupboards.  The owner/inn keeper was in the office off of the kitchen but made no effort to greet or welcome us which I thought was odd.  I would've liked to learn more about the property.

Our room was ok but definitely not worth nearly $300/night.  Mattress was really soft and sagging and the mini fridge in the bathroom didn't make much sense.  While the bathroom was really large, things were awkwardly placed.  The toilet was wedged between the wall and clawfoot tub making it almost impossible to sit on (seriously) unless you were a very small child.  The shower curtains surrounding the tub were so cheap (dollar store quality) that they stuck to you while you tried to shower under the low water pressure.  Very uncomfortable!  Towels seemed extra small (especially the bath towels!) and sheets on the bed were not high quailty either.  It would've been nice to have high quality linens at a B&B like this.

We stopped by the complimentary happy hour where we were greeted with a sign telling us 1 glass of wine only.  The appetizers were limited and really sad as in 5 limp carrots in a bowl with store bought dip of some kind.  There were a few cheeses and some crackers but that was it.  Again, the owner/inn keeper was in the ktichen with the happy hour stuff but didn't greet us or introduce herself.  The brownies and cider/coffee at night were nice except you could only enter through the front door of the main house and the paths between cottages were not lit. 

We were looking forward to a nice breakfast  but were suprised not only by the lack of meat and limited selection, but also by how little food there actually was.  There appeared to only be one breakfast casserole for a sold out crowd and it was ladden with huge chucks of zucchini.  There were a few (3-5) store bought bread options and some cantaloupe and that was pretty much it.  We ended up stopping for breakfast after we left the property.  The man serving breakfast was polite but not overly friendly and did not introduce himself.  The outdoor seating in the garden was nice but the garden desperately needed some up keep!

In the end, we didn't feel welcome or comfortable which was disappointing because our experience could've been a lot better!",2012-09-12 02:03:25
5ddhatGmu5YlfHEyWBQwng,5JRAEvsO_MmIU9DTppPdKg,gy3XoTsWd-DzQrr6moWi_g,1.0,3,0,0,"My wife and I decided to go to the Sizzler for a couple reasons. 1st, we had not been there is a long long time and thought maybe they had improved. Second, we needed to keep the eating out cost down and thought they would be a cheaper placed to eat.

Lets start with the good. The steak was not bad. Actually, for the price, it was pretty good. It was not fat or grisly. It was a bit tuff, which of course comes from not being a good cut of beef. But for the price, it was actually pretty good.

Then came the toast. They had taken some shredded cheddar cheese and added some to 1 side. Then toasted it. The result was a good cheesy crunch. Something simple, yet creative that I had not had even had fancier restaurants. It was unexpected to be sure and the highlight of my meal.

Now for the bad. I had the steak and Malibu Chicken. Now, I remember having this in years past, but I don't remember it being this bad. My 8 year old daughter order the Chicken strips. I looked at her plate, then to mine, then back again to hers. It was the exact same chicken strips that she had. She of course loved hers, but she is 8. I was not amused.

Did Sizzler take me for 8? The strips were straight out of a bag of frozen tasteless chicken strips. On top of the strip of Chicken was some ham. Not just any decent ham. It was the same disgusting thin sliced ham that you find in one of those bags of sandwich meat in the store, which sale for about 50 cents. The taste was terrible!!!

Then on top of this mess was a little cheese. The result was something so awful, that if it hadn't been for the fact that I was really hungry, I would have spit it out and not eaten another bite. Then probably washed down the bite I had spit out with water as fast as I could. Yes, it was that bad!!

The fries were also straight out of a frozen bag. The bland and totally tasteless kind that you have to drown in ketchup to get any flavor at all. The decoration was non existent. It reminded me of Denny's. Well, actually Denny's décor would have been an improvement to this place.

Steer clear of this place!!",2012-12-08 02:14:27
RfwouuG8NMlKLzeW42VREg,iJQtNnEcrxdpaD132v26nQ,BwUWmUFKCuJ-nN9vFwMt2Q,5.0,21,11,23,"Himalayan Kitchen sits on lower State Street, unassuming in its exterior and interior design, with nothing esthetically to draw the customer in amidst the sea of restaurants in downtown Santa Barbara. Don't let that fool you! This Himalayan/Nepalese restaurant is fantastic! A true gem hiding in plain sight. 

A few of the favorite dishes are the: 

Mixed Grill Platter 
A protein lover's feast"" is right! Tender chunks of chicken breast, lamp, chicken drumsticks and thighs, and shrimp grilled in a tandoori oven and served on a bed of sautéed cabbage. The meats are tender, juice and incredibly flavorful. Perfectly complimented with a squeeze of lemon. 

Tse Phing 
Delicious pan-fried mung bean noodles sauteed with mushrooms, cabbage, carrots, celery and onion. The flavor is phenomenal! For me, these noodles can stand up against just about any meat & noodle dish on their own. They're that flavorful. It's a Tibetan dish that is slightly reminiscent of the Filipino dish, pancit. 

Hariyo Phulkopi 
Fresh broccoli sautéed with butter and spices. It's not over cooked so it retains some crunch while maintaining fork tender to the touch. This is a great match with the Mixed Grill Platter to incorporate plant nutrients and fiber. 

Chicken Tikka Masala & Garlic Naan 
Most of you readers will be familiar with these dishes. They are both fantastic. I highly recommend! I prefer using garlic naan in place of silver ware and eating with my hands, enjoying chicken tikka masala with every bite of naan! This means ordering several extra servings! There is no such thing as too much naan! 

The menu is vast at Himalayan Kitchen so recommend ordering a couple of your favorites and also venturing out a trying new dishes too. I've ordered many other items here that were all good, those mentioned in this review just happen to be my go-tos. I look forward to trying it all eventually! 

Two things must not go without mentioning and that is the customer service and the prices! The customer service is top notch! The staff are friendly, accommodating and very generous. I would have to say they're on my top 5 list of best customer service in SB. The prices are also ridiculously low for the amount and quality of food you get. Unlike most small restaurant businesses in this town, the owners of Himalayan Kitchen do not seem interested in bleeding their guests dry of their disposable income simply because it is Santa Barbara and they can. They have priced their menu at family friendly, accessible to all rates and I truly respect that in a business.

I can't speak to their buffet lunch because I haven't tried it as of the date of writing this review but I can highly recommend ordering a meal off of their menu. They also deliver through Yelp's Eat24 (highly recommended, no delivery fee) and SBMenus (not recommended, $4.99 delivery fee and terrible customer service). They also participate in SBAxxess for those of you interested in getting two for one.",2017-10-16 20:32:12
FDTMnl0LBfCt5cgNyktMRA,yof-acKyTfOaMtHb5pHg-Q,7v65Tupm1RLQzIMdr6SOvQ,1.0,0,0,0,"I reserved a handicap suite on 15 March for the dates 21-26 April 2021. Upon arrival we were told they had no handicap rooms available. The luggage carrier had a broken wheel, making it difficult to maneuver over the cobblestone veranda. The elevator was inoperable and we had to wait 30 minutes for a ride to the second floor. Attendant offered to carry our luggage to the second floor, a valiant gesture,  but my wife could NOT climb stairs. While waiting, she soiled her clothes on the way to a distant 1st floor restroom after negotiating a short set of stairs.  In the midst of this fiasco, the shift changed and the oncoming clerk had no clue as to our difficulty or how to respond.  The elevator was ultimately 'unstuck' and took us to our floor.  I should add that the next morning the manager did give a discount on our first night due to my wife's unfortunate 'accident.'
       The suite was sufficient, but the bathroom was lacking any handrails to aide a handicapped person.  The floors were a hard tile overlay and very unfriendly to walk on.  The TV's and remotes were indiscriminate in their channel selection. Pressing on one channel selection (both TV's) would go to a totally different channel. The TV guide was useless and the remote would only move the channels one at a time. The 'maintenance man' on duty could not fix them.  Unfortunately we did not have a chance to use the pool in their very  attractive patio area.  Also, for such a 'Quality' hotel, I would have expected more than one ice dispenser (it was on the first floor) for the building we where we were assigned.  The housekeeping staff were very helpful, friendly and efficient.
      The 'breakfast menu' offered apples and bananas, but when I asked for bananas the second day I was told that they hadn't been delivered yet. They were miraculously delivered to our room about 5 minutes later.  Later in the day, when we returned from a day trip, we were locked out of our rooms. The desk clerk initially re-keyed our cards for one day, until I reminded him that I had the room reserved for 4 more days.
     The rest of our stay seemed uneventful at the hotel however, several times while in the room my wife and sister complained about the musky aroma in the room. I initially attributed their complaints to keeping the front window and the balcony patio door shut.  Subsequently, while preparing to leave, my sister discovered some black mold in one corner of the bath tub.  On further exam I found mold under caulking around the tub edge, around the soap dish and the stainless steel handrail.
     We will definitely avoid THIS 'Quality' Inn on our next trip.  

PS:  We stayed at the Quality Inn in Jasper, Tennessee just overnight on our way to Florida. That facility was clean, very comfortable and the staff were very friendly.",2021-05-04 18:53:17
HWqLBaNrM2o_E-DzypLz3A,M-E52fd8iMMPNMVVUFsb9w,2WWBX6LiNbE3_Nu7ZJbY3g,1.0,0,0,0,"I had been borrowing my boyfriends car while I was in the process of getting a new one, and took it in for an o&f change and to look at some rattling that was going on.  

I was running late for my appointment, so I called to let them know and they said I would have ""about an hour wait"" which was understandable, because I was late.  I arrive and check in. The guy tells me the wait is ""a couple of hours"" and when I asked why he said, ""Because you are late.""  I had told them on the phone that I would cancel the appointment altogether if being late was a problem.  I also understood I would need to wait an hour.  They said to still come in, and repeated it would be about an hour. Big difference between an hour and a couple of hours. 

Then, he rings me up and I go to sign and I see $53 for the o&f.  WHAT?!??!?!  I asked, ""Why is this o&f so much?"" and he replies, ""Because it is a high mileage car, so we charge more."" I said I didn't really understand and last time I was there it was less than $30.  He said, ""We do this for all high mileage cars and now it's over 150,000 miles.""  This is total bullshit and I know it, but I was already there and I knew it needed to be looked at.  

I coordinated with my boyfriend a ride back to my own car since they wouldn't give me anything other than ""a couple of hours"" as my time estimate.  He gets there to pick me up and long story short, he ends up back there after dropping me off because he is so angry with how they treated me.  The guy actually told my boyfriend that he gave me the option of high mileage or regular o& f and that I told them to go with high mileage- WHAT?!?!  I don't think I would choose to pay approx $30 more for something that I have to.  He actually made up a conversation!

While he was there, they were actually working on the car (so it was not going to be ""a few hours"") they open up the car to check out the rattle and it turns out, it was a definitely a problem.  The tensioner pulley and bolt came apart and it needed a new serpentine belt, which is what we had assumed.  There, with the pulley on the ground, they told my boyfriend they wouldn't be able to get that part or fix the car and he needed to take it somewhere else.  While that was a HUGE LIE, he was okay with it, because at that point, we didn't want them working on the car either!  So...car was towed from Firestone to a new place (which I will also be reviewing, because they were AWESOME) and not only was it able to be fixed, but the part was easily ordered and the job was done in a day.  

We have washed our hands of Firestone and I would definitely recommend you find a different place to have your work done.",2016-03-30 19:27:10
LVVZG-Hye5FjIeTntxTDww,ie9VaHvAaQgjMJP3Gn-AQQ,xBS2bMESuefLuhZMltM_ww,4.0,2,1,1,"So I've probably been here 1000 times, no lie. This joint is cool, perfectly placed and the right blend of what works. I will explain why it didn't get it's 5th star at the bottom and now that there is new management, hopefully I can 1-up them in the future. 

What works: 
They've served La Columbe for years so you can't go wrong there. Also, the baristas really know how to make great drinks (on a cold morning, ask them for a Sunny Latte - it is just magic in a cup). 

They have just the right amount of seating inside and outside so it's never overcrowded, too quiet, too loud. There is out front seating where you can window daze or work with some casual noise. There is a den in the back that is quieter and perfect for studying. Sometimes the music is a little crazy but never overpowering, I'm just guessing their Pandora account must have about 1 million entries. 

The food is pretty good but I don't get it often. I do see a lot of people order their food and some of their staples that are displayed in the case are empty by the evening so their stuff is no doubt popular. 

The baristas are possibly my favorite anywhere in the city. They are always very friendly and personable. I talk to them almost every time I'm there and I don't really know any of them, they are just that friendly. They are good about cleaning tables quickly when someone leaves too. I personally find when customers don't bus their own tables, it's obnoxious, but some people just have to feel entitled or special (more on this on what doesn't work). After all, it's not a restaurant. 

The art flair on the walls is generally pretty good and well displayed on the exposed brick. 

Free wifi and lots of plugs, yes! 

Dog friendly which I like even though I don't have a dog. I've actually seen someone bring in a cat before that sat behind him and slept ( I so want to do that but my cat would be on the counter knocking over drinks) 

Why it doesn't get five stars (right now): 
Since I go so often and have for many years, I've noticed a lot of turnover in the staff and know why, the management treated them all like children. I give most of them credit for putting on a smiley face and serving us despite being lashed from behind. It's bad enough that I've overheard the problems and it's a bit tough for me to want to go there to give the biz money knowing that taskmasters are getting the lion's share while the face of the company gets a raging 8$ p/h before tips. F'ing Lame. They did just change management so I am curious if that will improve. 

If you don't like kids running around in the mornings, you may want to avoid the place for a few hours or sit outside.  It seems to be a safehaven for all the stay-at-home moms, I don't mind, but it can get distracting. (lol, I know coffee shops are full of distractions but children can be like proximity mines of destruction). 

You lose some hipsters here but instead you get upscale ""can't be pleased and should probably just go to Starbucks"" yuppies.  Some people should just wear medals of awesomeness so they don't have to try so hard to come off as better than everyone else, you can just see it and know what's up.

No credit cards. 

Bottom line, this is an awesome cafe with a nice crowd and nice people. I love it here and if it were publicly traded, I'd own stock.",2011-06-21 12:39:57
